tag,value,step
accuracy_AV,0.6130948731578136,15
accuracy_AR,0.8690471017576775,15
accuracy_PVC,0.5952377409299161,15
train_loss,0.49312343972154166,16
train_loss,0.4646619098021253,17
accuracy,0.7619046971169475,17
loss,0.9186533590157826,17
accuracy_N,0.7619043083902927,17
accuracy_R,0.6726186472508052,17
accuracy_AFIB,0.9404756306692674,17
accuracy_L,0.7202376665251985,17
accuracy_AV,0.7857138180274893,17
accuracy_AR,0.8690471017576775,17
accuracy_PVC,0.5833329861113178,17
train_loss,0.45450306034619276,18
train_loss,0.4400106520198358,19
accuracy,0.7610543570532009,19
loss,0.9227296908696491,19
accuracy_N,0.7797614406181901,19
accuracy_R,0.6785710246601043,19
accuracy_AFIB,0.9523803854878657,19
accuracy_L,0.6845234020694035,19
accuracy_AV,0.7857138180274893,19
accuracy_AR,0.8452375921204809,19
accuracy_PVC,0.6011901183392152,19
train_loss,0.4399229836198362,20
train_loss,0.42691277085554485,21
accuracy,0.7593536769257078,21
loss,0.9281363685925801,21
accuracy_N,0.7202376665251985,21
accuracy_R,0.6785710246601043,21
accuracy_AFIB,0.8988089888041733,21
accuracy_L,0.7261900439344976,21
accuracy_AV,0.8214280824832842,21
accuracy_AR,0.8928566113948742,21
accuracy_PVC,0.5773806087020186,21
train_loss,0.41983109369578925,22
train_loss,0.41091253748624623,23
accuracy,0.7746597980731464,23
loss,0.9495308001836141,23
accuracy_N,0.8035709502553867,23
accuracy_R,0.7202376665251985,23
accuracy_AFIB,0.9523803854878657,23
accuracy_L,0.6785710246601043,23
accuracy_AV,0.815475705073985,23
accuracy_AR,0.815475705073985,23
accuracy_PVC,0.6369043827950103,23
train_loss,0.41032642052315255,24
train_loss,0.39422905349200316,25
accuracy,0.7704080977544134,25
loss,0.9647873838742573,25
accuracy_N,0.702380534297301,25
accuracy_R,0.7619043083902927,25
accuracy_AFIB,0.9464280080785666,25
accuracy_L,0.702380534297301,25
accuracy_AV,0.7976185728460876,25
accuracy_AR,0.85118996952978,25
accuracy_PVC,0.6309520053857111,25
train_loss,0.38828572881693885,26
train_loss,0.3938758787099676,27
accuracy,0.7542516365432282,27
loss,1.0243102461099625,27
accuracy_N,0.6785710246601043,27
accuracy_R,0.7440471761623951,27
accuracy_AFIB,0.9345232532599683,27
accuracy_L,0.624999627976412,27
accuracy_AV,0.7857138180274893,27
accuracy_AR,0.8869042339855749,27
accuracy_PVC,0.624999627976412,27
train_loss,0.3783717667776171,28
train_loss,0.3772457402826536,29
accuracy,0.7448978958420157,29
loss,1.0260400523742041,29
accuracy_N,0.666666269841506,29
accuracy_R,0.7261900439344976,29
accuracy_AFIB,0.9404756306692674,29
accuracy_L,0.5892853635206169,29
accuracy_AV,0.7916661954367884,29
accuracy_AR,0.8690471017576775,29
accuracy_PVC,0.6309520053857111,29
train_loss,0.35700400347019173,30
accuracy,0.7780611583281328,30
loss,0.968906487027804,30
accuracy_N,0.7678566857995918,30
accuracy_R,0.7440471761623951,30
accuracy_AFIB,0.9523803854878657,30
accuracy_L,0.6726186472508052,30
accuracy_AV,0.8095233276646859,30
accuracy_AR,0.8452375921204809,30
accuracy_PVC,0.6547615150229077,30
train_loss,0.351150623126195,31
accuracy,0.7661563974356805,31
loss,1.0194035321474075,31
accuracy_N,0.7321424213437968,31
accuracy_R,0.7678566857995918,31
accuracy_AFIB,0.9404756306692674,31
accuracy_L,0.6428567602043094,31
accuracy_AV,0.7976185728460876,31
accuracy_AR,0.8452375921204809,31
accuracy_PVC,0.6369043827950103,31
train_loss,0.3426729148198473,32
accuracy,0.7814625185831192,32
loss,0.9559787064790726,32
accuracy_N,0.773809063208891,32
accuracy_R,0.7559519309809934,32
accuracy_AFIB,0.9523803854878657,32
accuracy_L,0.6845234020694035,32
accuracy_AV,0.8273804598925834,32
accuracy_AR,0.8333328373018826,32
accuracy_PVC,0.6428567602043094,32
train_loss,0.3422032009699556,33
accuracy,0.7814625185831192,33
loss,0.9583581835031509,33
accuracy_N,0.7619043083902927,33
accuracy_R,0.7559519309809934,33
accuracy_AFIB,0.9523803854878657,33
