tag,value,step
accuracy_AR,0.8035709502553867,32
accuracy_PVC,0.6964281568880019,32
train_loss,0.4214168193906843,33
accuracy,0.7916665993480783,33
loss,0.7998499671618144,33
accuracy_N,0.7916661954367884,33
accuracy_R,0.8095233276646859,33
accuracy_AFIB,0.8630947243483783,33
accuracy_L,0.6845234020694035,33
accuracy_AV,0.9107137436227717,33
accuracy_AR,0.7797614406181901,33
accuracy_PVC,0.702380534297301,33
train_loss,0.41617345042748033,34
accuracy,0.7925169394118249,34
loss,0.7961038947105408,34
accuracy_N,0.8035709502553867,34
accuracy_R,0.8333328373018826,34
accuracy_AFIB,0.85118996952978,34
accuracy_L,0.6964281568880019,34
accuracy_AV,0.9047613662134725,34
accuracy_AR,0.7619043083902927,34
accuracy_PVC,0.6964281568880019,34
train_loss,0.41817087783376783,35
accuracy,0.7933672794755715,35
loss,0.7893401235342025,35
accuracy_N,0.8095233276646859,35
accuracy_R,0.815475705073985,35
accuracy_AFIB,0.8630947243483783,35
accuracy_L,0.6904757794787026,35
accuracy_AV,0.8869042339855749,35
accuracy_AR,0.7797614406181901,35
accuracy_PVC,0.7083329117066002,35
train_loss,0.4185401179117729,36
accuracy,0.7959182996668113,36
loss,0.7837249785661697,36
accuracy_N,0.8095233276646859,36
accuracy_R,0.7857138180274893,36
accuracy_AFIB,0.8749994791669766,36
accuracy_L,0.6904757794787026,36
accuracy_AV,0.9047613662134725,36
accuracy_AR,0.8035709502553867,36
accuracy_PVC,0.702380534297301,36
