tag,value,step
accuracy_N,0.6607138924322069,15
accuracy_R,0.8095233276646859,15
accuracy_AFIB,0.8392852147111817,15
accuracy_L,0.6309520053857111,15
accuracy_AV,0.9464280080785666,15
accuracy_AR,0.6071424957485144,15
accuracy_PVC,0.6369043827950103,15
train_loss,0.6588117360773654,16
train_loss,0.6468749617290966,17
accuracy,0.6870747715072474,17
loss,0.974507158001264,17
accuracy_N,0.624999627976412,17
accuracy_R,0.6964281568880019,17
accuracy_AFIB,0.6964281568880019,17
accuracy_L,0.5416663442462236,17
accuracy_AV,0.7083329117066002,17
accuracy_AR,0.7499995535716942,17
accuracy_PVC,0.7916661954367884,17
train_loss,0.5785661202551112,18
train_loss,0.5652576031366195,19
accuracy,0.7823128586468657,19
loss,0.8017636934916178,19
accuracy_N,0.7797614406181901,19
accuracy_R,0.7559519309809934,19
accuracy_AFIB,0.7857138180274893,19
accuracy_L,0.7559519309809934,19
accuracy_AV,0.9345232532599683,19
accuracy_AR,0.7797614406181901,19
accuracy_PVC,0.6845234020694035,19
train_loss,0.5620524974742738,20
train_loss,0.5513251510882142,21
accuracy,0.742346875650776,21
loss,0.8657222986221315,21
accuracy_N,0.6011901183392152,21
accuracy_R,0.773809063208891,21
accuracy_AFIB,0.7916661954367884,21
accuracy_L,0.7142852891158993,21
accuracy_AV,0.7797614406181901,21
accuracy_AR,0.7857138180274893,21
accuracy_PVC,0.7499995535716942,21
train_loss,0.5441198857999083,22
train_loss,0.535368840661969,23
accuracy,0.752550956415735,23
loss,0.9058259030183156,23
accuracy_N,0.6785710246601043,23
accuracy_R,0.7202376665251985,23
accuracy_AFIB,0.6904757794787026,23
accuracy_L,0.702380534297301,23
accuracy_AV,0.9642851403064641,23
accuracy_AR,0.8273804598925834,23
accuracy_PVC,0.6845234020694035,23
train_loss,0.5368970552145845,24
train_loss,0.5275044993746401,25
accuracy,0.779761838455626,25
loss,0.8400572389364241,25
accuracy_N,0.6726186472508052,25
accuracy_R,0.7380947987530959,25
accuracy_AFIB,0.8571423469390792,25
accuracy_L,0.7440471761623951,25
accuracy_AV,0.9345232532599683,25
accuracy_AR,0.8273804598925834,25
accuracy_PVC,0.6845234020694035,25
train_loss,0.5164244813789237,26
train_loss,0.515414858144699,27
accuracy,0.784013538774359,27
loss,0.8226986974477769,27
accuracy_N,0.7380947987530959,27
accuracy_R,0.7321424213437968,27
accuracy_AFIB,0.8392852147111817,27
accuracy_L,0.7142852891158993,27
accuracy_AV,0.9464280080785666,27
accuracy_AR,0.8333328373018826,27
accuracy_PVC,0.6845234020694035,27
train_loss,0.49749403601825837,28
train_loss,0.5021302337103555,29
accuracy,0.7857142189018521,29
loss,0.8403720209995905,29
accuracy_N,0.7321424213437968,29
accuracy_R,0.7440471761623951,29
accuracy_AFIB,0.8333328373018826,29
accuracy_L,0.7321424213437968,29
accuracy_AV,0.9404756306692674,29
accuracy_AR,0.815475705073985,29
accuracy_PVC,0.702380534297301,29
train_loss,0.5139997161113392,30
accuracy,0.7806121785193726,30
loss,0.8320418943961463,30
accuracy_N,0.7321424213437968,30
accuracy_R,0.7440471761623951,30
accuracy_AFIB,0.8392852147111817,30
accuracy_L,0.7083329117066002,30
accuracy_AV,0.9464280080785666,30
accuracy_AR,0.8035709502553867,30
accuracy_PVC,0.6904757794787026,30
train_loss,0.5155191358068203,31
accuracy,0.7950679596030646,31
loss,0.8454647709925969,31
accuracy_N,0.7440471761623951,31
accuracy_R,0.7380947987530959,31
accuracy_AFIB,0.8392852147111817,31
accuracy_L,0.7797614406181901,31
accuracy_AV,0.9523803854878657,31
accuracy_AR,0.8333328373018826,31
accuracy_PVC,0.6785710246601043,31
train_loss,0.4998532389797784,32
accuracy,0.7831631987106124,32
loss,0.8458792716264725,32
accuracy_N,0.7202376665251985,32
accuracy_R,0.7142852891158993,32
accuracy_AFIB,0.8392852147111817,32
accuracy_L,0.7440471761623951,32
accuracy_AV,0.9464280080785666,32
accuracy_AR,0.815475705073985,32
accuracy_PVC,0.702380534297301,32
train_loss,0.5016824440790875,33
accuracy,0.7857142189018521,33
loss,0.8506332586208979,33
accuracy_N,0.7380947987530959,33
accuracy_R,0.7083329117066002,33
accuracy_AFIB,0.85118996952978,33
accuracy_L,0.7321424213437968,33
accuracy_AV,0.9523803854878657,33
accuracy_AR,0.8214280824832842,33
accuracy_PVC,0.6964281568880019,33
train_loss,0.49829654594754264,34
accuracy,0.7874148990293454,34
loss,0.8451465964317322,34
accuracy_N,0.7559519309809934,34
accuracy_R,0.7321424213437968,34
accuracy_AFIB,0.8452375921204809,34
accuracy_L,0.7202376665251985,34
accuracy_AV,0.9404756306692674,34
accuracy_AR,0.8273804598925834,34
accuracy_PVC,0.6904757794787026,34
train_loss,0.4919156896890981,35
accuracy,0.7865645589655987,35
loss,0.8508857786655426,35
accuracy_N,0.7202376665251985,35
accuracy_R,0.7083329117066002,35
accuracy_AFIB,0.8333328373018826,35
accuracy_L,0.7619043083902927,35
accuracy_AV,0.9404756306692674,35
accuracy_AR,0.8392852147111817,35
accuracy_PVC,0.702380534297301,35
train_loss,0.49639890638023343,36
accuracy,0.7857142189018521,36
loss,0.8502739469210308,36
accuracy_N,0.7440471761623951,36
accuracy_R,0.7261900439344976,36
accuracy_AFIB,0.8392852147111817,36
accuracy_L,0.7440471761623951,36
accuracy_AV,0.9404756306692674,36
accuracy_AR,0.8035709502553867,36
accuracy_PVC,0.702380534297301,36
train_loss,0.4996280248212344,37
accuracy,0.7848638788381056,37
loss,0.8493111282587051,37
accuracy_N,0.7440471761623951,37
accuracy_R,0.7321424213437968,37
accuracy_AFIB,0.8214280824832842,37
accuracy_L,0.7499995535716942,37
accuracy_AV,0.9345232532599683,37
accuracy_AR,0.815475705073985,37
accuracy_PVC,0.6964281568880019,37
train_loss,0.4930410627091284,38
accuracy,0.7848638788381056,38
loss,0.8564754178126652,38
accuracy_N,0.7202376665251985,38
accuracy_R,0.7321424213437968,38
accuracy_AFIB,0.8452375921204809,38
accuracy_L,0.7261900439344976,38
accuracy_AV,0.9464280080785666,38
accuracy_AR,0.8273804598925834,38
accuracy_PVC,0.6964281568880019,38
train_loss,0.49229928733098605,39
accuracy,0.7899659192205851,39
loss,0.840285082658132,39
accuracy_N,0.7380947987530959,39
accuracy_R,0.7380947987530959,39
accuracy_AFIB,0.8392852147111817,39
accuracy_L,0.7440471761623951,39
accuracy_AV,0.9404756306692674,39
accuracy_AR,0.8273804598925834,39
accuracy_PVC,0.702380534297301,39
train_loss,0.4891573404616648,40
accuracy,0.7857142189018521,40
loss,0.8519161343574524,40
accuracy_N,0.7321424213437968,40
accuracy_R,0.7321424213437968,40
accuracy_AFIB,0.8392852147111817,40
accuracy_L,0.7380947987530959,40
accuracy_AV,0.9404756306692674,40
accuracy_AR,0.815475705073985,40
accuracy_PVC,0.702380534297301,40
